number,thumb,full
0515,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6669031--90b07fc4daca5e459e4fba8d5052098c0be61e397a7151594610386e52480e00.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6669031--90b07fc4daca5e459e4fba8d5052098c0be61e397a7151594610386e52480e00.jpeg/full/3500,/0/default.jpg"
0516,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s5945116--20c5383c653ef26db29766c3610d9dd23fe7916bcfb7aeca529c5cf6d8af3265.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s5945116--20c5383c653ef26db29766c3610d9dd23fe7916bcfb7aeca529c5cf6d8af3265.jpeg/full/3500,/0/default.jpg"
0517,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7422139--6ff5729329a8ec7b3c24b8bfbe91506490e6a1719c207afbf23d2f2f3cc3a948.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7422139--6ff5729329a8ec7b3c24b8bfbe91506490e6a1719c207afbf23d2f2f3cc3a948.jpeg/full/3500,/0/default.jpg"
0518,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7422139--6ff5729329a8ec7b3c24b8bfbe91506490e6a1719c207afbf23d2f2f3cc3a948.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7422139--6ff5729329a8ec7b3c24b8bfbe91506490e6a1719c207afbf23d2f2f3cc3a948.jpeg/full/3500,/0/default.jpg"
0519,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8083093--b4b849c61d8e804271394dbe34d5850bcf01aa254f72ab9fc789ce3903bd570f.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8083093--b4b849c61d8e804271394dbe34d5850bcf01aa254f72ab9fc789ce3903bd570f.jpeg/full/3500,/0/default.jpg"
0520,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7229718--2bbae2d69ed2bdd2a203ff006589806895981ca4ef5ec0b8ea0c8b6e3c4db166.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7229718--2bbae2d69ed2bdd2a203ff006589806895981ca4ef5ec0b8ea0c8b6e3c4db166.jpeg/full/3500,/0/default.jpg"
0521,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7229718--2bbae2d69ed2bdd2a203ff006589806895981ca4ef5ec0b8ea0c8b6e3c4db166.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7229718--2bbae2d69ed2bdd2a203ff006589806895981ca4ef5ec0b8ea0c8b6e3c4db166.jpeg/full/3500,/0/default.jpg"
0522,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7853683--4528be747aef30ed8b05bd18dba2948534246d61dd706ffb36f41b61543d11c9.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7853683--4528be747aef30ed8b05bd18dba2948534246d61dd706ffb36f41b61543d11c9.jpeg/full/3500,/0/default.jpg"
0523,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8259352--19e4c1c257c3355b892a306cfa5937f666bac2b23d411e3a8df34dc46b5df580.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8259352--19e4c1c257c3355b892a306cfa5937f666bac2b23d411e3a8df34dc46b5df580.jpeg/full/3500,/0/default.jpg"
0524,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7079862--c0a67c9a8cf2d12145798e9cddcfbc15655a99b17a12590645e912915ce386eb.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7079862--c0a67c9a8cf2d12145798e9cddcfbc15655a99b17a12590645e912915ce386eb.jpeg/full/3500,/0/default.jpg"
0525,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7079862--c0a67c9a8cf2d12145798e9cddcfbc15655a99b17a12590645e912915ce386eb.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7079862--c0a67c9a8cf2d12145798e9cddcfbc15655a99b17a12590645e912915ce386eb.jpeg/full/3500,/0/default.jpg"
0526,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8791299--91177d2e10923cd7c50fde4d8d08805fc69b08b40b0d8ed562552b4d0023e8a8.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8791299--91177d2e10923cd7c50fde4d8d08805fc69b08b40b0d8ed562552b4d0023e8a8.jpeg/full/3500,/0/default.jpg"
0527,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7111758--e58b70e3c4161af77e46b692d15b23750ea69524a5c1f94682c34ed43f5a6c79.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7111758--e58b70e3c4161af77e46b692d15b23750ea69524a5c1f94682c34ed43f5a6c79.jpeg/full/3500,/0/default.jpg"
0528,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6993054--8a1eae41188b6cc378c55c554251386163d0ebec0b16e4395a80e1b255f4497d.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6993054--8a1eae41188b6cc378c55c554251386163d0ebec0b16e4395a80e1b255f4497d.jpeg/full/3500,/0/default.jpg"
0529,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7436990--65bb4fb0083bab60e8cbe8337d8337e180ce7758f435535d1c0a59adbe701043.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7436990--65bb4fb0083bab60e8cbe8337d8337e180ce7758f435535d1c0a59adbe701043.jpeg/full/3500,/0/default.jpg"
0530,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7811039--2b5a089c5b1a5ab67ff27e6961baf6c2d1099c10c804d1ad9d0bd26b1c146341.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7811039--2b5a089c5b1a5ab67ff27e6961baf6c2d1099c10c804d1ad9d0bd26b1c146341.jpeg/full/3500,/0/default.jpg"
0531,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6781870--e9542f2b1b848432c8fd01ae97e471211cba48e4e7029e1c8fca68495f11240d.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6781870--e9542f2b1b848432c8fd01ae97e471211cba48e4e7029e1c8fca68495f11240d.jpeg/full/3500,/0/default.jpg"
0532,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7820483--930f766044d50c503168277a516ae80788d962a255d26ca3d4254e66fa0440dd.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7820483--930f766044d50c503168277a516ae80788d962a255d26ca3d4254e66fa0440dd.jpeg/full/3500,/0/default.jpg"
0533,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7430004--08aa556c18f31421f6a78eafdfb0f5473528e45faae5f11fe7cf8705943988d6.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7430004--08aa556c18f31421f6a78eafdfb0f5473528e45faae5f11fe7cf8705943988d6.jpeg/full/3500,/0/default.jpg"
0534,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7430004--08aa556c18f31421f6a78eafdfb0f5473528e45faae5f11fe7cf8705943988d6.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7430004--08aa556c18f31421f6a78eafdfb0f5473528e45faae5f11fe7cf8705943988d6.jpeg/full/3500,/0/default.jpg"
0535,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7430004--08aa556c18f31421f6a78eafdfb0f5473528e45faae5f11fe7cf8705943988d6.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7430004--08aa556c18f31421f6a78eafdfb0f5473528e45faae5f11fe7cf8705943988d6.jpeg/full/3500,/0/default.jpg"
0536,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s2124650--d3cd73fa4bc65f280a7f5aa357f93875a10f26622e61c4734aadc85c78699915.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s2124650--d3cd73fa4bc65f280a7f5aa357f93875a10f26622e61c4734aadc85c78699915.jpeg/full/3500,/0/default.jpg"
0537,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s2711029--021575507008905f9908c57791e8de4dde32e50591526a2f09a027f690d6634c.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s2711029--021575507008905f9908c57791e8de4dde32e50591526a2f09a027f690d6634c.jpeg/full/3500,/0/default.jpg"
0538,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s2594649--b131e219a7acc13bd912af5f3a823a566032f352521338c77ac86d91f358ff48.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s2594649--b131e219a7acc13bd912af5f3a823a566032f352521338c77ac86d91f358ff48.jpeg/full/3500,/0/default.jpg"
0539,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s5040994--ce0a703abec3021eee1aff7fd68eaaaf87eae15fbbdbe4175bfbccac1409f011.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s5040994--ce0a703abec3021eee1aff7fd68eaaaf87eae15fbbdbe4175bfbccac1409f011.jpeg/full/3500,/0/default.jpg"
0540,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s4642171--61dbe71022d9820b04bdcdefb278a8326912d3ab21466aeae479cef3bc2b67db.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s4642171--61dbe71022d9820b04bdcdefb278a8326912d3ab21466aeae479cef3bc2b67db.jpeg/full/3500,/0/default.jpg"
0541,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6936983--b7b95205ceacc164903c8890d8d51868c55572a3761793da2876bdd1d29c6a95.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6936983--b7b95205ceacc164903c8890d8d51868c55572a3761793da2876bdd1d29c6a95.jpeg/full/3500,/0/default.jpg"
0542,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6941930--6c6db2efe8b899345c547645bdb8417a82ad0be389fd1fc4168ea09b60b04e84.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6941930--6c6db2efe8b899345c547645bdb8417a82ad0be389fd1fc4168ea09b60b04e84.jpeg/full/3500,/0/default.jpg"
0543,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7284673--de94bd0c9e8c8d339a7ef9436cc14f52f1d6cb294f065dd284cdb29aaa118998.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7284673--de94bd0c9e8c8d339a7ef9436cc14f52f1d6cb294f065dd284cdb29aaa118998.jpeg/full/3500,/0/default.jpg"
0544,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7284673--de94bd0c9e8c8d339a7ef9436cc14f52f1d6cb294f065dd284cdb29aaa118998.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7284673--de94bd0c9e8c8d339a7ef9436cc14f52f1d6cb294f065dd284cdb29aaa118998.jpeg/full/3500,/0/default.jpg"
0545,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7641626--a45a60a10fd8258c8722861ffac9a6bd4e1f3af702a9abc37686007d0a0cf57f.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7641626--a45a60a10fd8258c8722861ffac9a6bd4e1f3af702a9abc37686007d0a0cf57f.jpeg/full/3500,/0/default.jpg"
0546,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6941647--429917fe159617032eb059a0c0c84ac667b7cf8368db4f16109518e1845d0d83.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6941647--429917fe159617032eb059a0c0c84ac667b7cf8368db4f16109518e1845d0d83.jpeg/full/3500,/0/default.jpg"
0547,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7165951--3c5e1bf15405520a7bc0bacaf05725ebf9f0c1c66b0b9a89004528be45244e86.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7165951--3c5e1bf15405520a7bc0bacaf05725ebf9f0c1c66b0b9a89004528be45244e86.jpeg/full/3500,/0/default.jpg"
0548,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7165951--3c5e1bf15405520a7bc0bacaf05725ebf9f0c1c66b0b9a89004528be45244e86.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7165951--3c5e1bf15405520a7bc0bacaf05725ebf9f0c1c66b0b9a89004528be45244e86.jpeg/full/3500,/0/default.jpg"
0549,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6794167--1ef0b0a9059af74e82a322472631f56ac6411fdf6d2f7c4cbc03230fbbc8a6d9.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6794167--1ef0b0a9059af74e82a322472631f56ac6411fdf6d2f7c4cbc03230fbbc8a6d9.jpeg/full/3500,/0/default.jpg"
0550,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6794167--1ef0b0a9059af74e82a322472631f56ac6411fdf6d2f7c4cbc03230fbbc8a6d9.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6794167--1ef0b0a9059af74e82a322472631f56ac6411fdf6d2f7c4cbc03230fbbc8a6d9.jpeg/full/3500,/0/default.jpg"
0551,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7249793--ff9a6ac5e10608674ab96ede4cd8537abdd45c15f013d06cd5058cda07de6e45.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7249793--ff9a6ac5e10608674ab96ede4cd8537abdd45c15f013d06cd5058cda07de6e45.jpeg/full/3500,/0/default.jpg"
0552,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7249793--ff9a6ac5e10608674ab96ede4cd8537abdd45c15f013d06cd5058cda07de6e45.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7249793--ff9a6ac5e10608674ab96ede4cd8537abdd45c15f013d06cd5058cda07de6e45.jpeg/full/3500,/0/default.jpg"
0553,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7249793--ff9a6ac5e10608674ab96ede4cd8537abdd45c15f013d06cd5058cda07de6e45.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7249793--ff9a6ac5e10608674ab96ede4cd8537abdd45c15f013d06cd5058cda07de6e45.jpeg/full/3500,/0/default.jpg"
0554,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7249793--ff9a6ac5e10608674ab96ede4cd8537abdd45c15f013d06cd5058cda07de6e45.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7249793--ff9a6ac5e10608674ab96ede4cd8537abdd45c15f013d06cd5058cda07de6e45.jpeg/full/3500,/0/default.jpg"
0555,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7236126--a50f01577faed9f45f474c22e3517636ce534df39fb612b3de65d6aeaee3bc04.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7236126--a50f01577faed9f45f474c22e3517636ce534df39fb612b3de65d6aeaee3bc04.jpeg/full/3500,/0/default.jpg"
0556,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7236126--a50f01577faed9f45f474c22e3517636ce534df39fb612b3de65d6aeaee3bc04.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7236126--a50f01577faed9f45f474c22e3517636ce534df39fb612b3de65d6aeaee3bc04.jpeg/full/3500,/0/default.jpg"
0557,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7236126--a50f01577faed9f45f474c22e3517636ce534df39fb612b3de65d6aeaee3bc04.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7236126--a50f01577faed9f45f474c22e3517636ce534df39fb612b3de65d6aeaee3bc04.jpeg/full/3500,/0/default.jpg"
0558,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7236126--a50f01577faed9f45f474c22e3517636ce534df39fb612b3de65d6aeaee3bc04.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7236126--a50f01577faed9f45f474c22e3517636ce534df39fb612b3de65d6aeaee3bc04.jpeg/full/3500,/0/default.jpg"
0559,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7236126--a50f01577faed9f45f474c22e3517636ce534df39fb612b3de65d6aeaee3bc04.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7236126--a50f01577faed9f45f474c22e3517636ce534df39fb612b3de65d6aeaee3bc04.jpeg/full/3500,/0/default.jpg"
0560,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7582591--1b7c9190d73f828f63961737b56cab0002351b54e65c09e167866b7112d65f2b.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7582591--1b7c9190d73f828f63961737b56cab0002351b54e65c09e167866b7112d65f2b.jpeg/full/3500,/0/default.jpg"
0561,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7582591--1b7c9190d73f828f63961737b56cab0002351b54e65c09e167866b7112d65f2b.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7582591--1b7c9190d73f828f63961737b56cab0002351b54e65c09e167866b7112d65f2b.jpeg/full/3500,/0/default.jpg"
0562,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7407379--974d82a4dad6ac909b1328c1873fcf86c346153ca7afced66cd96c09b715f55b.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7407379--974d82a4dad6ac909b1328c1873fcf86c346153ca7afced66cd96c09b715f55b.jpeg/full/3500,/0/default.jpg"
0563,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7475342--d0f118277b2f4323ea7957a8166745e3f6644e45580a4fbfae5c9aa02f4b1527.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7475342--d0f118277b2f4323ea7957a8166745e3f6644e45580a4fbfae5c9aa02f4b1527.jpeg/full/3500,/0/default.jpg"
0564,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7778355--3821273d8f16a405bc6a1ad830d909825f66fc7873b4b93a61f336b34dc47517.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7778355--3821273d8f16a405bc6a1ad830d909825f66fc7873b4b93a61f336b34dc47517.jpeg/full/3500,/0/default.jpg"
0565,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7778355--3821273d8f16a405bc6a1ad830d909825f66fc7873b4b93a61f336b34dc47517.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7778355--3821273d8f16a405bc6a1ad830d909825f66fc7873b4b93a61f336b34dc47517.jpeg/full/3500,/0/default.jpg"
0566,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6167536--428063d024801f309c4e0273f21058cd2cea7945ded25253d4934864a94f8bce.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6167536--428063d024801f309c4e0273f21058cd2cea7945ded25253d4934864a94f8bce.jpeg/full/3500,/0/default.jpg"
0567,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6167536--428063d024801f309c4e0273f21058cd2cea7945ded25253d4934864a94f8bce.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6167536--428063d024801f309c4e0273f21058cd2cea7945ded25253d4934864a94f8bce.jpeg/full/3500,/0/default.jpg"
0568,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8323621--53d6a77690ff7495f35a4c41b0de642166cd76b42a6331ea2608436073e037b9.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s8323621--53d6a77690ff7495f35a4c41b0de642166cd76b42a6331ea2608436073e037b9.jpeg/full/3500,/0/default.jpg"
0569,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6850338--5b78d791896ea60125d03ef91a64be997bf4edde357ad5eecbad44fc18adc74a.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6850338--5b78d791896ea60125d03ef91a64be997bf4edde357ad5eecbad44fc18adc74a.jpeg/full/3500,/0/default.jpg"
0570,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6850338--5b78d791896ea60125d03ef91a64be997bf4edde357ad5eecbad44fc18adc74a.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s6850338--5b78d791896ea60125d03ef91a64be997bf4edde357ad5eecbad44fc18adc74a.jpeg/full/3500,/0/default.jpg"
0571,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7854922--4380a603145129392ceea84b53730e5b44f1448eaf8887a53ac23f5893f1b09c.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7854922--4380a603145129392ceea84b53730e5b44f1448eaf8887a53ac23f5893f1b09c.jpeg/full/3500,/0/default.jpg"
0572,"https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7604949--aa6185999e53593cfe2cce5b2ee2e81b101e31670b4748f6f01054303465047a.jpeg/full/!200,200/0/default.jpg","https://colenda.library.upenn.edu/phalt/iiif/2/ark81431p35d8nw83%2FSHA256E-s7604949--aa6185999e53593cfe2cce5b2ee2e81b101e31670b4748f6f01054303465047a.jpeg/full/3500,/0/default.jpg"
